-0.1281391995 -0.8159546403 -0.4732019921 -0.2782006920  0.0235884634  0.1900283459  0.2707322649 -0.2790151406  0.1228707288 -0.2449118203  2 
-0.2195781832 -0.8159742772 -0.3887004234 -0.1521535480 -0.1052227043 -0.0017188591 -0.0309297590  0.0452486581  0.0128655332 -0.4334430141  2 
 0.0324584205 -0.8369965647 -0.3581201417  0.2081299427  0.0231011362  0.1976080837 -0.0283032264 -0.1693787448  0.0722766207 -0.0966484385  2 
-0.2644838315 -1.2982217602 -0.2606581327  0.2515735767 -0.0352741839 -0.0998419416  0.1194207808  0.2561735534  0.0933610690  0.0539400440  2 
-0.2761384138 -0.8786428010 -0.3623492336 -0.1587570324 -0.1071890286  0.1989209713  0.2015860269  0.0555130773 -0.1705823237 -0.1850928835  2 
-0.0724948804 -1.1701122367 -0.5058350468  0.1715851303 -0.0560191667 -0.0639640912  0.1602093387  0.2531009083 -0.0045243199 -0.0482857309  2 
-0.0368695097 -0.6521639614 -0.1998813259 -0.5921189508 -0.0258455425  0.2254488996 -0.2908770404  0.0243041994 -0.0132940701 -0.2623890394  2 
-0.2671118347 -0.8940148116 -0.4171131734 -0.3883174209 -0.0076740939  0.3406080060  0.6160821164  0.0843179754 -0.0081776747 -0.2747137557  2 
-0.1270606044 -0.7797785610 -0.2108876943 -0.6062341637 -0.2052505226  0.1023793145  0.0270741381 -0.1749240642  0.1352532291 -0.8374215949  2 
-0.2389571974 -0.7444014477 -0.5084445923 -0.3877090744  0.1342716007  0.2393331909  0.7857533813 -0.1166204948  0.3085763534 -0.1599447918  2 
-0.1465891695 -0.8320535264 -0.4362645822 -0.3385060247 -0.2306804628  0.1007314203  0.2500939820 -0.0593013341  0.0284254638 -0.4821773437  2 
 0.0639373995 -0.8583698398 -0.3247881815 -0.2054051212  0.1567248277 -0.0462778176  0.3666773359 -0.0954122531 -0.0673716938 -0.0742593750  2 
-0.0857689297 -1.0990620062 -0.1674343406  0.0125838643  0.0686933867  0.2053798783  0.2609415864 -0.1899960274 -0.0823849653 -0.3657242929  2 
-0.2821301561 -1.2495441665 -0.4365627860 -0.0631298257  0.0548578632  0.3087057780  0.3419251614  0.1204626371  0.1610691046 -0.2490889731  2 
-0.2434498083 -1.1363823961 -0.4407978077 -0.1443053857 -0.0350719373  0.3466006357  0.4775904615 -0.3041744584  0.0652493531 -0.5297505595  2 
-0.2505939483 -1.1164125080 -0.2291203085 -0.0102520376 -0.0002270124  0.1393453960  0.0942378169  0.2109263753 -0.0436699534 -0.1717623696  2 
-0.4983969543 -1.1361635502 -0.3063136473 -0.3650828630  0.2406382150 -0.4243190627 -0.0966421860 -0.2962849667 -0.2119772405  0.1295055335  2 
-0.2124426762 -0.7236549936 -0.2154212896 -0.5578790351 -0.0469027788  0.0971203038  0.1218894822 -0.0600613298  0.0788438011 -0.3103559343  2 
-0.1034086091 -1.2517925035 -0.5670510885  0.2935253960 -0.0605158393  0.1815542312  0.0958307943  0.1737700913 -0.0290543850 -0.3161091886  2 
-0.0645586162 -1.2449697996 -0.0868312257  0.0457931130 -0.2170520694  0.1622296820 -0.0099805716  0.1902958347  0.0111388495 -0.2640135164  2 
-0.0075067851 -0.9112682638 -0.0692133956 -0.3290038624  0.0538961731 -0.0833069764  0.1494877386 -0.0143292785  0.1029180235 -0.1190892101  2 
-0.3262435619 -1.0458079822 -0.1791194444 -0.1897833179  0.2550565027 -0.0940648109  0.3257116255  0.1909757060 -0.1103808390 -0.4834484945  2 
-0.2704580248 -0.8058800870 -0.5955444279 -0.2596571236 -0.0975629652  0.0281753729  0.3060270051 -0.0903496807  0.1445971704 -0.2469490553  2 
-0.3309707851 -0.9254825970 -0.2473307045 -0.2488955124 -0.0772364710 -0.0290339603  0.3270834412  0.0612322475 -0.3943713401 -0.3022629420  2 
-0.1464656422 -1.0324065109 -0.1648824602 -0.3898704250  0.0124192126  0.0961801910 -0.1687094776  0.1192664636 -0.3324162384 -0.3099444803  2 
-0.2674647532 -0.8504834043 -0.6085319115 -0.3672435806  0.2134845625  0.2585472796  0.5800676384 -0.2434048033  0.0860355927 -0.2256699423  2 
-0.0935709488 -0.9679738381 -0.5641503274 -0.1080019197 -0.0738166774  0.0982734303  0.0527543299 -0.2481026015  0.1361268284 -0.3064777592  2 
-0.0154573144 -1.0818246063 -0.8091043144 -0.0692959541 -0.0184288584  0.4170398948  0.1303607422  0.2778625784  0.1597750867 -0.1271343370  2 
-0.2989913429 -1.2692696077 -0.2199617849  0.1122250048  0.0014340208  0.1003553673  0.2194146812  0.1542997542  0.1270231948 -0.0718169680  2 
-0.2080846575 -1.0069420972 -0.2229496088 -0.0901659910  0.0595052983  0.1351498158  0.3820621921 -0.1783869964 -0.4606078592 -0.1388108384  2 
-0.1509858113 -0.9076700242 -0.2455453588 -0.3745524150  0.0368038834  0.0539566307  0.1336983230 -0.0677141303 -0.1194022851 -0.2162079169  2 
-0.2069486979 -0.9143887661 -0.3351130021 -0.3492703306  0.0204260438 -0.0007055318  0.1071153588  0.0699021961 -0.2661294543 -0.3713673947  2 
-0.4646330115 -1.1748429613 -0.4709662773 -0.2530303080  0.2429688716 -0.2338415582 -0.0370950004 -0.4615212941 -0.0709162146  0.0594750051  2 
-0.1893094581 -0.6738886540 -0.0579711889 -0.3705817685  0.1012361196 -0.0760977861  0.1573891173 -0.1117540532 -0.2479143093  0.3052205336  2 
-0.0382309217 -0.8477168497 -0.4868049362 -0.2172392303  0.0918761825  0.1078968412  0.0145518930 -0.2463377210  0.0300445029 -0.3521267208  2 
-0.2323285181 -0.9745374683 -0.4308912822  0.3571078677 -0.1335903959  0.2134170843 -0.1043447319 -0.1284359389  0.0349702407 -0.3001496952  2 
-0.3312920373 -0.7733409084 -0.2734883424 -0.4167502399 -0.0293073351  0.0006229624  0.2360284129 -0.2911064597 -0.1208872148 -0.3526554193  2 
-0.1552956139 -0.9694863356 -0.0790312384 -0.2363987428 -0.1501122406  0.1534205696 -0.1347015035 -0.1101107459 -0.3173142528 -0.1512604528  2 
-0.1034169420 -1.2477834173 -0.2114365175  0.2093581658 -0.0300333571  0.2323769126  0.4205715335 -0.1062340089 -0.3139323164 -0.5873491102  2 
-0.3261001958 -1.1414280394 -0.3253151005  0.1450130252  0.1159885925  0.1941619457  0.4214522648 -0.0218552268 -0.0153767839 -0.3670840654  2 
-0.2565552983 -1.2492424069 -0.3474933703  0.3851072934 -0.0286550139  0.0314432731  0.3515454599  0.0078300014 -0.0779608381 -0.4778423047  2 
-0.1863783317 -0.8830319722 -0.4459893120 -0.3197435281  0.1655433653  0.2869283557  0.4638988072 -0.1563203960 -0.0408294507 -0.2765921726  2 
-0.1602893334 -0.6767405652 -0.5780514736 -0.4234026282 -0.0718972456  0.0580071222 -0.1942703541 -0.3805276270  0.2159399064 -0.7054803133  2 
-0.1315575523 -0.9082393600 -0.4795202074 -0.3601951612 -0.0428720160  0.0254323928 -0.0507193290 -0.2084625333  0.1158329186 -0.5983479471  2 
-0.1321420614 -0.9984726221 -0.3278909023 -0.1087336307 -0.0571086849  0.1301258562  0.4908084192 -0.0863300630 -0.3041317720 -0.1394228608  2 
-0.0869322866 -0.6699533493 -0.3457656289 -0.3526655956  0.1619951125  0.0997964012  0.8564587325 -0.1870901117 -0.3750081081 -0.1697617277  2 
 0.0127625541 -1.2284620112 -0.5458814802  0.3058027982 -0.2711100423  0.1835409899  0.1575579031 -0.0756967929  0.1326796710 -0.1250023500  2 
-0.3077227408 -1.1374491374 -0.1895955798 -0.3046554803 -0.0416090434  0.0609162398  0.2948607759 -0.1034953583 -0.2319070393 -0.2717605224  2 
-0.2303114993 -0.8536162277 -0.6450937662 -0.2799873771  0.2797742789  0.3554861655  0.5409329905 -0.1677732325  0.2137783296 -0.1054851533  2 
-0.1003774859 -1.0577677630 -0.4692791243  0.1935405265  0.0056773239  0.1584560250  0.2440037112 -0.3189935626 -0.0657747312 -0.2258082444  2 
-0.1585697835 -1.0224878109 -0.3121957463 -0.2004186712  0.0602562886  0.2162467738  0.1383531950 -0.0952330076 -0.1156095942 -0.2829938383  2 
-0.2935562951 -0.8862844428 -0.3986755140 -0.2071646128  0.0026659950  0.1479371789  0.0031211554  0.1871142140 -0.0869713108 -0.1831289778  2 
-0.2831151988 -1.0996905476 -0.3058138477  0.2427894776 -0.0733052722 -0.0924248117  0.0260138569 -0.1600323350 -0.1419108103 -0.0987046322  2 
-0.2912939193 -0.8337259053 -0.3682745100 -0.1110057571 -0.0127791752  0.1029204321  0.2540834232 -0.2079248375 -0.0785529245 -0.5765123126  2 
-0.0001512257 -1.2432629539 -0.6025337395  0.2216221685 -0.3086450024  0.1360863880  0.2148548536 -0.0568781743  0.1335574133 -0.1940631722  2 
-0.1713183622 -0.8882062446 -0.3178675530 -0.1777130270  0.0850990806  0.1591217903 -0.1739996901 -0.1029399997 -0.1439487029  0.1664497597  2 
 0.0243007345 -0.8128926737 -0.5982170526 -0.0212124856 -0.0022047939  0.3915209998 -0.0184086083 -0.0628366541  0.0748045689 -0.1310884018  2 
-0.0941017726 -0.7928039939 -0.2881150347 -0.4728434627  0.1249357443  0.0692973173  0.4053179527  0.1655647770 -0.0025427950 -0.1152924582  2 
-0.1659569574 -0.5937864093 -0.0151679420 -0.1182202839  0.2239521643  0.0116481058  0.0164287612 -0.2211558652 -0.1913129829  0.0884001169  2 
-0.1875711911 -1.1584484221 -0.4943437634 -0.0024178496  0.1147303026  0.3701053580  0.2643111603 -0.1675966821 -0.1033715944 -0.3701008988  2 
-0.4073238409 -1.0479821666 -0.4369801318 -0.1257594194  0.0008134067  0.0883230345  0.3480668522 -0.0236252307 -0.1348662728 -0.0067097221  2 
-0.3451215555 -1.2136469557 -0.0083620117  0.0178413851  0.0411863779  0.2045670206  0.4427054766 -0.0029316568 -0.1407751620 -0.0998070271  2 
 0.0596843359 -0.7714587512 -0.4839709342  0.1134883585  0.0093962856  0.3513618944 -0.0168525274 -0.1911862369 -0.0896731274 -0.1715067901  2 
-0.1241905873 -1.2850110321 -0.6274797034  0.0195327814 -0.0919908371  0.2975044429  0.4616681548  0.1099033549  0.1125388743 -0.3772163534  2 
-0.2777269139 -0.7373110060 -0.1863794053 -0.3944523359 -0.0871907516  0.0955449270  0.3026167360  0.0238968834 -0.2820268045 -0.3256136583  2 
 0.0159781009 -1.1886484389 -0.5410096224  0.0929935898 -0.2579793373  0.1858602634  0.2222164015 -0.0898961412  0.0922418314 -0.1651917990  2 
 0.0676602655 -0.7145118542 -0.2009439757 -0.1410417241 -0.0188990070  0.0270190169  0.1451425929 -0.1968071817 -0.0087305931 -0.2477610149  2 
-0.0592994957 -0.4387946093 -0.3590868267 -0.4088951190  0.0700585549 -0.0546625017  0.5448909343 -0.0247374340  0.0951237422  0.0292638217  2 
-0.1060407352 -0.9020512024 -0.1375584814 -0.5691031903 -0.1895698666  0.2060595381  0.3897945070 -0.1657395652 -0.0985468829 -0.1579877391  2 
-0.1884292506 -1.0098950649 -0.0559497055 -0.4868693934  0.0199965608  0.0091262800 -0.1916185887  0.1568009889 -0.0368964618 -0.1354622749  2 
-0.2162197683 -1.3152665065 -0.5261258588 -0.0696433789  0.0297798703  0.3137917587  0.5790455294 -0.0075738347  0.0856294992 -0.5588604497  2 
-0.2746367725 -0.7941229096 -0.3865879204 -0.3125623480  0.2891103512  0.2764136425  0.4548618743 -0.0419686642 -0.1355213820 -0.1136460594  2 
-0.3618718426 -0.6689848802 -0.3630875506 -0.4547549380 -0.0198234682  0.0449024752  0.5460450376 -0.0649291799 -0.1005098605 -0.3022714815  2 
-0.1538429234 -1.0597517654 -0.4856365606 -0.0170341321 -0.0112000081  0.0472890674  0.2452405801 -0.2346586978 -0.1095161811 -0.1439899872  2 
-0.1410848281 -1.3110397223 -0.3735522334  0.0302800955 -0.0170066986  0.2009507184  0.3982867850  0.0486624760 -0.0695158099 -0.2356817126  2 
-0.4429404169 -1.2491953166 -0.7383141540 -0.2311127085 -0.0749618524  0.2503442142  0.1591150743 -0.1230405691  0.2924321455 -0.5250298918  2 
-0.3094120051 -1.0036176253 -0.6314973584  0.3748532907 -0.1428489811 -0.1052896903  0.0124369907 -0.0164315988  0.0938309507 -0.1756907291  2 
-0.2345696367 -1.3575149637 -0.1808872805  0.0078104459  0.2085663944  0.2058808056  0.5794997894 -0.1697596018 -0.2701698000 -0.2675385283  2 
-0.4890879753 -1.0071210178 -0.1838634536  0.4176331238  0.0997171453 -0.0605095903  0.3027135784 -0.3660193488 -0.2663820949 -0.1020778539  2 
-0.0040976076 -0.6854106203 -0.3849130114 -0.2197673153  0.0467742918  0.1914262250  0.1703802909 -0.3694419506 -0.1962860268 -0.3866552790  2 
-0.0653784437 -0.4056490391 -0.2271298397 -0.7233680916  0.1149467040  0.0951892710 -0.2714752949  0.1754740886  0.1110463914 -0.0202485469  2 
-0.2158849841 -0.8508083016 -0.4391915884 -0.3986593244  0.1355376864  0.0769318661 -0.3266533509  0.1442708113 -0.3036970406 -0.2055698909  2 
-0.2853733756 -0.6324549230 -0.1774225474 -0.4854775533 -0.1279770229  0.1870995298 -0.1607432655  0.0712617111 -0.0795239452 -0.1847816421  2 
-0.3324502384 -0.9133154948 -0.2320304440 -0.3519097928 -0.0516845085  0.1220255451  0.1934858003  0.0312033382 -0.3580929655 -0.2199028525  2 
-0.0574535408 -1.0815735272 -0.3952128575  0.0584583882 -0.0844243386  0.0054025699  0.0865992486 -0.2755092816  0.1497473926 -0.1563936523  2 
-0.2276111444 -0.8367834692 -0.4964968568 -0.1225850710  0.1564898491  0.2498123448  0.5091076754 -0.2608785702 -0.1124513608 -0.2706059545  2 
-0.4564480854 -1.2406168904 -0.0888358615  0.3096321827 -0.1376552972 -0.0949482209  0.1372470723  0.1307925033 -0.0182672059 -0.5466975679  2 
-0.1062731805 -1.0970354960 -0.2944494660  0.0844908249 -0.0363132317  0.0754198500  0.0709127578 -0.0490643782  0.1499049764  0.0160519110  2 
-0.0957129233 -0.8280183048 -0.4013410421 -0.2850121050  0.0534116381  0.0696666344  0.1032277143 -0.1825063073 -0.1896511679 -0.5234042845  2 
-0.2783577650 -1.1971874071 -0.3679303432 -0.0192291708 -0.0051691312 -0.0040581868  0.6676925097 -0.1851363699 -0.2227467612 -0.4463250393  2 
-0.1558801000 -0.7122106317 -0.3391981113 -0.0176336192 -0.0637011815 -0.0123697593 -0.2627402848  0.0029788614 -0.1199266979 -0.2411258304  2 
-0.1666289596 -0.6774885786  0.0042589389 -0.0136377946  0.0949275176  0.1464731205  0.1180653563  0.0501919016 -0.2658696917  0.0531025407  2 
-0.1037721119 -0.7158181720 -0.4620629812 -0.2755286199  0.1632698035  0.0859535118  0.5955984417 -0.1068770632  0.1468381622 -0.2585478633  2 
-0.3448428678 -1.1541299823 -0.3673713343  0.2630981473  0.0999595420 -0.0149320584  0.4077307169  0.1118727538  0.0189034439 -0.0111635050  2 
-0.0067080673 -1.0664935679 -0.4603947710 -0.0280217331 -0.2537543305  0.0146786636  0.1223589424 -0.1318789596  0.0648830690 -0.2982137724  2 
-0.3892045373 -0.8992687581 -0.2657713914 -0.3187637057 -0.0605247854  0.0660211602  0.4020965424  0.0165690210 -0.1937642722  0.0788123910  2 
-0.0195486047 -0.3134809783 -0.2232260708 -0.3312242615  0.1984028465  0.1628559572  0.4956487516  0.0637231858  0.0257012208 -0.1201835722  2 
-0.1953721441 -0.9588928171 -0.3875483466 -0.1851049741  0.0621989853  0.0720097028  0.1904838427 -0.0995760726  0.1690080568 -0.1072218743  2 
-0.3553926293 -0.9760301575 -0.2400883918 -0.3181039682 -0.0382374744 -0.0131312982  0.4302693325  0.0860094674 -0.4070171815 -0.3334446610  2 
-0.0621772662 -1.1460563792 -0.2437120537  0.1655190987  0.0553479989  0.0687178900  0.7584859457 -0.1695154908 -0.2188871499 -0.2354080356  2 
-0.0580859321 -0.9097873570 -0.4588585123  0.3846580266 -0.0613201259  0.2427441048  0.0507289310 -0.4195292426 -0.0224583367 -0.4810997287  2 
-0.1705090485 -0.9861234131 -0.4016944583  0.4137560233 -0.0813856766  0.0497153534  0.1186277604 -0.1346305548 -0.1480588788 -0.3888097588  2 
-0.1785080877 -0.7273326523 -0.2264533268 -0.3380677067 -0.0685775284  0.1552161889  0.3955307149  0.0543892037 -0.1085762925 -0.2017968720  2 
-0.1642110680 -0.8376589600 -0.2578738368 -0.0927677131  0.0904969259  0.1622555305  0.1481056312  0.1266883133 -0.2295492500  0.0941490059  2 
-0.0566360595 -1.0807458274 -0.1537390445 -0.1482899136  0.0704906934  0.1687095170  0.2629154865 -0.1128861466 -0.2140237498 -0.2842417783  2 
-0.1720006573 -0.7977057425 -0.3545993841 -0.3643571226  0.1193935153  0.0203606993  0.4598670876 -0.0165700579 -0.2380462055 -0.2078923259  2 
-0.2120481691 -1.0217239515 -0.1963635737  0.1014181848  0.1054011463  0.1980393424  0.1006863350 -0.1961107308 -0.0454758427 -0.2403328097  2 
-0.3720275643 -1.1278059878 -0.3800764168 -0.0137092964  0.1841412100 -0.0911327398  0.0332666174 -0.4298448343 -0.0768124364 -0.0923962827  2 
 0.0704158098 -0.7896591620 -0.2366066200 -0.3080731894 -0.1298090802  0.2186695270  0.1374644461 -0.0537121375  0.0402503637  0.0997271556  2 
-0.1025282424 -0.9794643116 -0.1988209089 -0.4077106372  0.1206502715  0.1093344398 -0.1859428147 -0.0306760247 -0.0138041067 -0.3475314554  2 
-0.0247903918 -0.7065753593 -0.2072740755 -0.7652229202  0.1549853194 -0.0923877392 -0.3507156352  0.1682182367  0.0206523506 -0.0945915536  2 
-0.2805469395 -1.1949973899 -0.2957351806  0.2632187741 -0.1058276008 -0.1219221213  0.2938998361  0.0397044918 -0.0603045234 -0.3027324592  2 
-0.1881043121 -1.5074132683 -0.3598751660 -0.3502971630 -0.0054612330  0.2674699053  0.6931633204  0.0552385976 -0.1527991552 -0.3857138015  2 
 0.0198128268 -0.9508810247 -0.3322001322 -0.4259849706  0.0872532732  0.0860312377  0.8507583123 -0.0948169861 -0.0831404445 -0.0860714118  2 
-0.1896351069 -1.0283877347 -0.4183805154 -0.3218655744 -0.0022086443 -0.1369159857  0.3164772684  0.1220690818 -0.0832917215 -0.1547502144  2 
-0.1441011385 -0.7790287933 -0.4129805577 -0.1522479967  0.1170267623  0.2052985864  0.3394512723 -0.2085412337 -0.1880551206 -0.4127492986  2 
-0.2176560237 -0.9013095465 -0.4341014498 -0.3546091808 -0.0348761359  0.2432050497  0.5024666193  0.0445235367 -0.0582762025 -0.2479007021  2 
-0.2674530956 -0.7806283889 -0.3673676164 -0.3597743688  0.0402576475  0.0053327480  0.4333399013 -0.1735277263 -0.1893005250 -0.3448671028  2 
-0.1904108251 -1.3786232608 -0.3417682742  0.0001844561 -0.0100355663  0.2075211683  0.3686836851  0.0401567768 -0.0915154609 -0.1747016090  2 
-0.0291266265 -1.0630045511 -0.1965982201 -0.1427855219 -0.0785642614  0.1684195072  0.0269645404 -0.1283924398 -0.2794222906 -0.3229875904  2 
-0.1915782307 -0.7491582563 -0.3581484846 -0.6297976688 -0.1727269065  0.0844032675  0.4667590049 -0.2356388107 -0.1035531869 -0.2996557716  2 
-0.2750807183 -1.1283860434 -0.2535485267  0.2852638831 -0.1675248433  0.0854411109  0.1170721420 -0.1512339475 -0.1598279771 -0.3017748048  2 
-0.0960116876 -0.8351033112 -0.3748741121  0.2300886565  0.0152255625  0.1720370922  0.1744359016 -0.2404049823  0.0071355770 -0.2488291688  2 
-0.0924434025 -0.9787167395 -0.3968521195  0.2875293127 -0.1211469726  0.1307371418  0.2566477409 -0.1635236831 -0.0668828690 -0.4030314494  2 
-0.1863085970 -1.0179650404 -0.1082938836 -0.1968048233 -0.0981721959  0.1929454902  0.0062788407  0.0699076216 -0.3010861460 -0.3636048682  2 
-0.2906598882 -0.9323013163 -0.2505155587  0.0560357205 -0.2175641080 -0.1157900071  0.0806673930 -0.0031696887 -0.1194659673 -0.2744271735  2 
-0.4115190958 -0.7343743039 -0.2307351897 -0.2520083325  0.2213920769  0.0394220082  0.4228704020 -0.0227420714 -0.1482733161 -0.2789794256  2 
-0.0970571891 -0.8097368689 -0.4082221057 -0.5000990333 -0.1453499201  0.0338474670 -0.0851824095 -0.1309635217 -0.1902207630 -0.3678133878  2 
 0.0557132117 -0.6656581751 -0.2979334380 -0.3231115944 -0.0734840034  0.0793499784  0.0827316012 -0.2332140533  0.1575186096 -0.5719493448  2 
-0.2281569402 -0.9479687687 -0.2135958022 -0.3828501030 -0.0279375212  0.2077790517 -0.2363055820 -0.1241728821 -0.1788701184 -0.5797237393  2 
-0.2284768099 -0.9126927265 -0.2908885817 -0.2752545768 -0.0301101044  0.2120922774  0.3971886361  0.1307063519 -0.1311674392 -0.3418758925  2 
-0.2482699538 -0.7937628990 -0.3067478704 -0.0650387726 -0.0408399971  0.1480942484  0.2295168051 -0.0200690514 -0.1929040746 -0.2585185074  2 
-0.0528307189 -0.9267120572 -0.1943354318 -0.3276589676  0.1239407427  0.0879399726 -0.2084808120 -0.0766796162  0.0609134628 -0.3448443677  2 
-0.0402264225 -0.9086564987 -0.4039106916 -0.2047722687 -0.1888517813 -0.0397168454  0.2946448391 -0.2422707290  0.0232653149 -0.3367075633  2 
-0.0462814696 -1.2525526980 -0.2305111128  0.3323069748 -0.1563253505  0.1704914582  0.2259675707 -0.1105523879 -0.0557901880 -0.4164751603  2 
-0.3441114297 -0.9485400025 -0.3608101810  0.4302080709 -0.0806698237  0.1725179745  0.1518440743 -0.5038092926  0.1406984254 -0.1004268138  2 
-0.2421148758 -0.9759983236 -0.4073304153  0.0138863477  0.0906115638  0.2109348820  0.5132247959  0.0851442715 -0.0635994550 -0.0173012140  2 
-0.0381546047 -1.1454288146 -0.5259880216  0.4496740517 -0.2095667267  0.1124949414 -0.1456381602 -0.1481067449  0.0283185471 -0.3763648185  2 
-0.2075343083 -0.8882631390 -0.3618515528 -0.1080243080  0.0993399107  0.2612355572  0.5282699582  0.1412544107  0.0267469383 -0.1690838180  2 
-0.1339544883 -1.1367962044 -0.4499755273  0.0868844876 -0.2080302735 -0.0374380846  0.2914005453  0.0047831439  0.0590499057 -0.3872420424  2 
-0.4584520419 -1.1439530072 -0.2620413208  0.3602407884  0.0332515766  0.1588367885  0.0467040740 -0.0658198141  0.0542643117 -0.2491411152  2 
-0.1366933824 -0.6267964289 -0.0277204336 -0.3730333393 -0.2429632091  0.0797070760  0.2284646565 -0.1146257783 -0.2299572403 -0.2551459717  2 
-0.0774453523 -0.9269755105 -0.8018562393 -0.0031273180 -0.0398077538  0.4112519617  0.2563709888  0.0802133763  0.0634279261 -0.0839741656  2 
