-1.1724662040 -0.8013006356 -0.8534496133 -0.6942842937 -0.5882291589 -0.5007928995 -0.8166359201 -0.6457831061 -0.6026568064 -0.8905166241 -1.1724662040 -0.8312546570 -0.7420949849 -0.7875413355 -0.6300897931 -0.6540826347 -0.9547689318 -0.7271847936 -0.6862222429 -0.8267934911 -1.1724662040 -0.8812333357 -1.0400629874 -0.7683653303 -0.7335145754 -0.6327221467 -0.8946510168 -0.7869791633 -0.7489542099 -1.0726443651 -1.1724662040 -0.7803313163 -0.6755830931 -0.7436859612 -0.6027497318 -0.6503892139 -0.9124964142 -0.7011278667 -0.6624127661 -0.7712383180  2 
-1.1073770101 -0.6528389755 -0.6936731755 -0.4938585512 -0.4065317541 -0.2997988129 -0.6442745172 -0.4778750118 -0.4138483053 -0.6955146296 -1.1073770101 -0.7094616498 -0.6018971242 -0.6564599837 -0.5555282358 -0.6024002155 -0.8282813474 -0.6430228908 -0.6190051634 -0.7035139251 -1.1073770101 -0.7885290237 -0.8620678227 -0.6458095564 -0.5872303573 -0.4884694486 -0.7775666634 -0.6373084125 -0.5661315273 -0.8285059657 -1.1073770101 -0.6467666964 -0.3561626116 -0.6137431039 -0.3930463999 -0.4595111903 -0.7860807865 -0.4928636956 -0.4736009552 -0.5262872693  2 
-1.1304464376 -0.7087085257 -0.6707860115 -0.5485921882 -0.4363490441 -0.3618814223 -0.6961852435 -0.5173717152 -0.4523272568 -0.6649331291 -1.1304464376 -0.8390147262 -0.6954358603 -0.7947787911 -0.6571526692 -0.6657017851 -0.9509633482 -0.7667255374 -0.7363922566 -0.8239587056 -1.1304464376 -0.8816105837 -0.9294602377 -0.7705932189 -0.7072432309 -0.5997644569 -0.8819020151 -0.7500860415 -0.6842342421 -0.9142559844 -1.1304464376 -0.6695296415 -0.4198527383 -0.6445268140 -0.4411905675 -0.5113947673 -0.8282518488 -0.5485808907 -0.5226775345 -0.5913616423  2 
-1.2645676878 -0.6433101645 -0.6743335727 -0.4496755740 -0.3303511227 -0.2165654602 -0.6683382428 -0.4660975669 -0.3759038544 -0.7153337457 -1.2645676878 -0.7468992787 -0.5616329550 -0.6723216080 -0.5049431183 -0.5694177656 -0.8424410477 -0.5885967916 -0.5273867510 -0.5899416240 -1.2645676878 -0.9013330851 -0.9327616538 -0.7057624374 -0.5930936518 -0.4132385386 -0.8782577484 -0.6941918486 -0.5790654131 -0.9068051051 -1.2645676878 -0.7258936627 -0.4937973229 -0.6515581308 -0.4500010282 -0.5064442598 -0.8085569912 -0.5178330760 -0.4622418525 -0.4887408322  2 
-1.2189007893 -0.8580799061 -0.8956569936 -0.7174245805 -0.6170076367 -0.5186059696 -0.8493187319 -0.6908986716 -0.6275921480 -0.9029571710 -1.2189007893 -0.8688255334 -0.8603584607 -0.7989044142 -0.7151055669 -0.7475345513 -0.9552013788 -0.7964487950 -0.7570829772 -0.9134479554 -1.2189007893 -0.9353926352 -1.0123334240 -0.8139702523 -0.7345233387 -0.6177386075 -0.9393342938 -0.8080958598 -0.7552988410 -1.0382359021 -1.2189007893 -0.8297412567 -0.7342123854 -0.7896358074 -0.6475679524 -0.6922136070 -0.9611072896 -0.7475538990 -0.7009215567 -0.8142526393  2 
-1.1541656104 -0.5807947556 -0.7311007564 -0.4027610914 -0.3457071506 -0.2535371502 -0.5987236281 -0.4580361283 -0.3636625258 -0.7428989389 -1.1541656104 -0.7060370443 -0.4922234038 -0.6731246899 -0.5006584949 -0.5674034315 -0.8508276762 -0.5869902214 -0.5558512164 -0.6036198564 -1.1541656104 -0.7505011073 -0.8951397058 -0.6021683623 -0.5556702671 -0.4200183717 -0.7530911402 -0.6117277664 -0.5445449301 -0.9036611670 -1.1541656104 -0.5737500904 -0.3871340581 -0.5638272200 -0.3915501346 -0.5236513870 -0.7216734998 -0.4429975590 -0.4200048776 -0.4641143280  2 
-1.1386173983 -0.5585581167 -0.6189340813 -0.3644884696 -0.2408102567 -0.1768575925 -0.5712333570 -0.4209311145 -0.3479892583 -0.7194916807 -1.1386173983 -0.6464999122 -0.4630636868 -0.6110921098 -0.4607583508 -0.5692142787 -0.7678688694 -0.5239973797 -0.5072790267 -0.5590083794 -1.1386173983 -0.7973353121 -0.9545890843 -0.6527225019 -0.6178501840 -0.4920195001 -0.7992849509 -0.6854602540 -0.6264479563 -0.9509756919 -1.1386173983 -0.6301243682 -0.4939418489 -0.6058395471 -0.4960537579 -0.5795713312 -0.7519121175 -0.5476124225 -0.4950350377 -0.5267416059  2 
-1.3616230304 -1.0113206448 -0.9697223115 -0.8738939303 -0.7385594544 -0.6400755735 -1.0190665264 -0.8342193490 -0.7651937803 -1.0167197369 -1.3616230304 -1.0171887682 -0.8299888507 -0.9483136000 -0.7615890413 -0.7605710289 -1.1045659301 -0.8699482234 -0.8236972313 -0.9316898651 -1.3616230304 -1.0375902523 -1.0308906363 -0.9038494457 -0.7774119122 -0.6517816786 -1.0446290330 -0.8620723383 -0.7805966401 -1.0607299986 -1.3616230304 -0.9640265763 -0.7881970204 -0.8837520189 -0.6991668686 -0.7012995506 -1.0504828923 -0.7989602345 -0.7340764103 -0.8329532401  2 
-1.1855567483 -0.7264116972 -0.8154766606 -0.6028358821 -0.5300913194 -0.4329056146 -0.7665958369 -0.6146051959 -0.5493153349 -0.8759464513 -1.1855567483 -0.8157688772 -0.7387409480 -0.7901362532 -0.6504135805 -0.7471825802 -0.9799790763 -0.7717714635 -0.7689576466 -0.9313262510 -1.1855567483 -0.8592849274 -1.0285303814 -0.7288518533 -0.6898631401 -0.5448402821 -0.8751104554 -0.7715132637 -0.7127463198 -1.0778702068 -1.1855567483 -0.6856141879 -0.5201046434 -0.6665999993 -0.4889041840 -0.5532036417 -0.8273275823 -0.5780497804 -0.5379014494 -0.5855174161  2 
-1.1543114430 -0.6887725329 -0.6992749550 -0.5384158937 -0.4096225945 -0.3106617477 -0.6985658301 -0.4973236100 -0.4088688387 -0.7321599404 -1.1543114430 -0.7267775982 -0.5839187207 -0.6949417895 -0.5190250255 -0.5752541645 -0.8736307970 -0.6150847447 -0.5647803957 -0.6634194077 -1.1543114430 -0.8326958810 -0.9070736358 -0.6485264353 -0.5579670089 -0.4015698424 -0.8166150426 -0.6588326724 -0.5348964840 -0.8574525691 -1.1543114430 -0.7177684870 -0.5256608639 -0.6556322149 -0.4807639605 -0.5350003775 -0.8144564035 -0.5530489478 -0.5073247407 -0.5865169878  2 
-0.9253590907 -0.4337854787 -0.5773667056 -0.2821744913 -0.2181863953 -0.0992112148 -0.4257138128 -0.2966719121 -0.2384121004 -0.6560962921 -0.9253590907 -0.5350781705 -0.3506655765 -0.4912533215 -0.3418041341 -0.4257492695 -0.6425605664 -0.4069198515 -0.4082660126 -0.4926657337 -0.9253590907 -0.6033886299 -0.8390165955 -0.4441770219 -0.4608807545 -0.3292526160 -0.5956055425 -0.5289160128 -0.4549359975 -0.8546212551 -0.9253590907 -0.4632470221 -0.3223665830 -0.4876349248 -0.3571507637 -0.4941615606 -0.6382861484 -0.4236172118 -0.4132133199 -0.4610283731  2 
-1.1531368752 -0.5575148664 -0.5451636730 -0.3696840916 -0.2483128101 -0.1544044198 -0.5336568402 -0.3387340158 -0.2464349988 -0.5226439344 -1.1531368752 -0.7648915373 -0.6163403009 -0.7006050333 -0.5636447871 -0.5981119978 -0.8601484205 -0.6577306271 -0.6139177324 -0.7045660795 -1.1531368752 -0.8029444185 -0.8741139530 -0.6334727955 -0.5682421490 -0.4388090212 -0.8005694297 -0.6765633816 -0.5878524761 -0.9052050798 -1.1531368752 -0.5721263046 -0.2853363470 -0.5477984096 -0.3086396558 -0.4128589782 -0.7034206385 -0.3836662886 -0.3512055287 -0.3624121095  2 
-1.1979273591 -0.7290268983 -0.7032919849 -0.5664156272 -0.4255584134 -0.3394512479 -0.7489496465 -0.5308823871 -0.4471441873 -0.7161033386 -1.1979273591 -0.8727124467 -0.7408843398 -0.8266321927 -0.6818675975 -0.7044021192 -1.0009562839 -0.7924077397 -0.7441479103 -0.8370640699 -1.1979273591 -0.9271591263 -1.0353906865 -0.7977132834 -0.7606960825 -0.5966235587 -0.9209028872 -0.8144644337 -0.7171225903 -0.9918618426 -1.1979273591 -0.7215315063 -0.4366920887 -0.6678791231 -0.4524720228 -0.4906635899 -0.8398899153 -0.5503977475 -0.5106403051 -0.5421183249  2 
-1.2145980237 -0.8312619233 -0.8772486975 -0.6945024738 -0.5920925399 -0.4989519351 -0.8396204664 -0.6736900492 -0.6090493804 -0.9062561216 -1.2145980237 -0.8778666946 -0.7294006857 -0.8140443068 -0.6449259086 -0.6612688252 -0.9695854080 -0.7428773551 -0.6952903775 -0.8191689829 -1.2145980237 -0.9101063300 -0.9686153361 -0.7746309106 -0.6854875953 -0.5651634624 -0.9012078437 -0.7627461233 -0.6890882234 -0.9616750734 -1.2145980237 -0.7692992761 -0.6527368416 -0.7178838800 -0.5559483188 -0.6256828278 -0.8919931059 -0.6481370527 -0.6122866994 -0.7366516618  2 
-1.3343143894 -0.7943276415 -0.7076620391 -0.5996751118 -0.4276023825 -0.3026389023 -0.8019213330 -0.5678784596 -0.4548499685 -0.7455373278 -1.3343143894 -0.8926040944 -0.6428613011 -0.8226242086 -0.6012939303 -0.6196014254 -0.9919949588 -0.6974215515 -0.6318039711 -0.7120445072 -1.3343143894 -1.1048401121 -1.1330312027 -0.9736147442 -0.8919391770 -0.7659238237 -1.0837897719 -0.9664400443 -0.8819904734 -1.1106723511 -1.3343143894 -0.8773297203 -0.6813582330 -0.8158563248 -0.6202917094 -0.6746724472 -0.9918104252 -0.7258210874 -0.6738669692 -0.7691618197  2 
-0.8369315793 -0.5234972743 -0.5543933590 -0.3591781080 -0.3172763247 -0.2552976325 -0.4916562855 -0.4079133712 -0.3474426203 -0.6155916280 -0.8369315793 -0.5647270745 -0.2459107410 -0.5840263973 -0.3598574141 -0.3948247172 -0.7614724033 -0.4983509543 -0.4685775981 -0.5015454589 -0.8369315793 -0.6714638680 -0.8084778539 -0.5506060602 -0.5846069455 -0.5091096138 -0.6508402677 -0.6321161249 -0.5867567991 -0.8340088505 -0.8369315793 -0.5497513268 -0.3377864113 -0.5437918838 -0.3817701763 -0.4029022062 -0.7352690586 -0.5103989332 -0.4736175186 -0.5370936470  2 
-1.0958812999 -0.6692176255 -0.5595347357 -0.4747627678 -0.3132838854 -0.2281429994 -0.6405656101 -0.4115292357 -0.2971760418 -0.5018800704 -1.0958812999 -0.7096870897 -0.5276958050 -0.6492005568 -0.4762109752 -0.4929638551 -0.8171082684 -0.5652800836 -0.5228619044 -0.6037711522 -1.0958812999 -0.8218822201 -0.8818552200 -0.6897091989 -0.6047570971 -0.4667867724 -0.8153096050 -0.6676361958 -0.5914258929 -0.8701533473 -1.0958812999 -0.6478518106 -0.4286925177 -0.5810847483 -0.3768709335 -0.4202606563 -0.7596981856 -0.4767214058 -0.4273565687 -0.5230270630  2 
-0.9388732615 -0.4598178897 -0.6234931018 -0.3533023285 -0.3552074869 -0.3355242813 -0.5248821611 -0.4383419382 -0.4018143172 -0.7211243140 -0.9388732615 -0.5626687140 -0.4939684798 -0.5786712655 -0.4852401286 -0.6105840976 -0.7794470641 -0.6015751707 -0.5922369499 -0.7004637616 -0.9388732615 -0.7130450942 -0.9377343323 -0.5906331699 -0.6176578441 -0.4776145931 -0.7149817996 -0.6631839816 -0.6000694492 -0.9093806845 -0.9388732615 -0.4978118845 -0.3659889434 -0.4766546798 -0.3807250702 -0.4592512628 -0.6351727635 -0.4464498203 -0.4301848147 -0.4653723547  2 
-1.1922922297 -0.7674196035 -0.8152198324 -0.5948531763 -0.5056103455 -0.4061631052 -0.7446659651 -0.5890765031 -0.5127129219 -0.8357712124 -1.1922922297 -0.8150505823 -0.6597500585 -0.7430182974 -0.5843508662 -0.6122878996 -0.9015892903 -0.6644210583 -0.6287749160 -0.7273807739 -1.1922922297 -0.8283947700 -0.8859916945 -0.6689510131 -0.5736990975 -0.4078707884 -0.8492677752 -0.6845190594 -0.5748543663 -0.9300740339 -1.1922922297 -0.7149199416 -0.4991808736 -0.6755706806 -0.4757380406 -0.5546112276 -0.8560256892 -0.5754086938 -0.5457243905 -0.6223328824  2 
-1.3376468935 -0.9054595447 -0.8376398932 -0.7406691390 -0.5699465340 -0.4346986917 -0.8955217635 -0.6608128499 -0.5600210109 -0.8205287095 -1.3376468935 -0.9274591734 -0.7384695124 -0.8537810022 -0.6597024158 -0.6723809830 -1.0105483309 -0.7480005091 -0.6922741809 -0.7935613844 -1.3376468935 -1.0052604820 -0.9921505554 -0.8574224121 -0.7237673750 -0.6073153341 -0.9984857291 -0.8058740317 -0.7439594406 -1.0133210623 -1.3376468935 -0.8888115922 -0.6146147887 -0.8088610841 -0.5635965593 -0.5707660780 -0.9725893105 -0.6593550547 -0.5979699200 -0.6868281064  2 
-1.3754071101 -1.0100508624 -0.9872775288 -0.8853575679 -0.7478368995 -0.6427818083 -1.0288243081 -0.8379305506 -0.7655879010 -1.0214957634 -1.3754071101 -0.9941579911 -0.8128540909 -0.9365932099 -0.7511296150 -0.7665578108 -1.1047003740 -0.8532094399 -0.7939328643 -0.8928930594 -1.3754071101 -1.0037616186 -1.0211659309 -0.8709932766 -0.7374196200 -0.5873671710 -1.0344788418 -0.8330066331 -0.7327417040 -1.0475421269 -1.3754071101 -0.9735008166 -0.8104824989 -0.9019090534 -0.7313251322 -0.7439280681 -1.0715397084 -0.8276526943 -0.7712838906 -0.8796845319  2 
-1.1483185569 -0.7836940159 -0.9896103135 -0.6343468227 -0.6001095278 -0.4621598634 -0.7783060445 -0.6752490646 -0.6086735722 -0.9837009377 -1.1483185569 -0.8036243677 -0.7971839451 -0.7604915360 -0.6821910189 -0.7468975522 -0.9234947868 -0.7596085110 -0.7492281052 -0.8975691027 -1.1483185569 -0.9201744165 -1.0743110427 -0.8128434614 -0.8052260763 -0.7269874325 -0.9083852353 -0.8427465855 -0.8134431063 -1.0698104424 -1.1483185569 -0.8102334304 -0.7391968280 -0.7913512999 -0.6612817640 -0.7278128580 -0.9656895561 -0.7666879067 -0.7416582175 -0.8673201203  2 
-1.1931959602 -0.7268461987 -0.6991750086 -0.5853087642 -0.4650454549 -0.4117083126 -0.7353073801 -0.5436534158 -0.5051618440 -0.7330610405 -1.1931959602 -0.8027116809 -0.6213261913 -0.7481957129 -0.5756746590 -0.6028036127 -0.9181067605 -0.6818587274 -0.6387620321 -0.7247601844 -1.1931959602 -0.9136497588 -0.9782587195 -0.7811408070 -0.7181231407 -0.5878424448 -0.8939790376 -0.7529374093 -0.6610781628 -0.8841912673 -1.1931959602 -0.7530519517 -0.4694222106 -0.7108599078 -0.4887109634 -0.5386219760 -0.8825385493 -0.5918503498 -0.5712733027 -0.6387310263  2 
-0.8481337429 -0.6299089050 -0.6735014090 -0.5635941863 -0.5339529961 -0.4949892148 -0.6244269159 -0.5381632425 -0.5259512625 -0.6931144469 -0.8481337429 -0.6651776592 -0.7355043692 -0.6914898590 -0.6792494872 -0.7715787598 -0.8560484406 -0.7671603054 -0.7849881784 -0.9204686666 -0.8481337429 -0.6841119984 -0.9560555751 -0.6155154934 -0.6924328476 -0.6581746724 -0.7304688717 -0.7190545190 -0.7095693634 -0.9704032959 -0.8481337429 -0.6207852751 -0.4983330494 -0.6463261958 -0.5225935300 -0.5601124009 -0.8335595648 -0.6644701244 -0.6480483020 -0.7413825705  2 
-1.1609474138 -0.6687760630 -0.5765680753 -0.5077307503 -0.3034315558 -0.2220559523 -0.6642496529 -0.4015432151 -0.3411571186 -0.6173658886 -1.1609474138 -0.6915961924 -0.4277413019 -0.6547513727 -0.4291854555 -0.4820291533 -0.8219445427 -0.5213234857 -0.4682223806 -0.4991319435 -1.1609474138 -0.8515268583 -0.8951013081 -0.6830801251 -0.6025092117 -0.4443861046 -0.8559164215 -0.7078594042 -0.5960540644 -0.8877714624 -1.1609474138 -0.7516881626 -0.5137618615 -0.7056985059 -0.4956873703 -0.5185993215 -0.8732038641 -0.5988057571 -0.5445559418 -0.6132776570  2 
-1.1156699268 -0.6575277024 -0.7023932285 -0.5258636350 -0.3986714519 -0.3211003608 -0.6866175660 -0.4943205422 -0.4508544040 -0.8093872751 -1.1156699268 -0.7288122311 -0.6630429808 -0.7111422388 -0.5795545201 -0.6797709007 -0.9012727510 -0.6850669127 -0.6776204968 -0.8336752353 -1.1156699268 -0.7683838062 -0.8696767454 -0.6585693772 -0.5703171641 -0.4886518069 -0.8143217788 -0.6509951628 -0.6268581278 -1.0003380512 -1.1156699268 -0.6615229119 -0.4523662509 -0.6348174787 -0.4446108179 -0.5243014123 -0.7832365060 -0.5030149543 -0.4724421513 -0.5027779223  2 
-0.9872514467 -0.5271457191 -0.5532202001 -0.3794436677 -0.2779486814 -0.2196234027 -0.5687540489 -0.3687407009 -0.2765497471 -0.5510976053 -0.9872514467 -0.6021619020 -0.4762591118 -0.5827788903 -0.4468998291 -0.5284429254 -0.7669155487 -0.5436618621 -0.5284218834 -0.6316890905 -0.9872514467 -0.7314094588 -0.8219567833 -0.6092587368 -0.5398526972 -0.4112581070 -0.7320870785 -0.6102567937 -0.5462119552 -0.8460992490 -0.9872514467 -0.5644862263 -0.3511543627 -0.4803245024 -0.2828811135 -0.3175928294 -0.6485882761 -0.3738880994 -0.3228739466 -0.4192302572  2 
-1.0354685246 -0.5263282178 -0.8108185707 -0.3935597364 -0.4026011161 -0.2594155280 -0.5932889547 -0.5159201145 -0.4440493587 -0.9327212881 -1.0354685246 -0.6479870284 -0.5506239503 -0.6223907225 -0.5027968026 -0.5827603667 -0.8064875086 -0.5802412873 -0.5607740385 -0.6672922111 -1.0354685246 -0.6706115404 -0.8565818229 -0.5056378301 -0.4759251424 -0.3305832865 -0.6653724577 -0.5538278275 -0.4622568367 -0.8265509311 -1.0354685246 -0.5444229283 -0.3203999084 -0.5527855199 -0.3729813429 -0.4893521610 -0.6668943357 -0.4314889111 -0.4002981569 -0.4273561270  2 
-1.1799006029 -0.7543974933 -0.6833353915 -0.6095519989 -0.4727428327 -0.4306657836 -0.7660628234 -0.5463313418 -0.4668396487 -0.6728103795 -1.1799006029 -0.8055410943 -0.6688374245 -0.7623695647 -0.6256368503 -0.6632890681 -0.9361458881 -0.7216431964 -0.6963794367 -0.7942916138 -1.1799006029 -0.8805745870 -0.9197661791 -0.7520535806 -0.6517002364 -0.5357057188 -0.8869049536 -0.7330702009 -0.6762940794 -0.9610865891 -1.1799006029 -0.7402373590 -0.4481898134 -0.6740151842 -0.4172605791 -0.4610965323 -0.8508540239 -0.5189459365 -0.4771214674 -0.5724169888  2 
